TimeWindow  Iteration  ResRel(Pressure)  
    31      98   1.02169883e-04  
    31      99   7.45474800e-04  
    31     100   1.33121994e-03  
    32       1   8.33546322e-02  
    32       2   9.09043972e-03  
    32       3   7.72980360e-04  
    32       4   6.98986437e-04  
    32       5   6.86109087e-03  
    32       6   1.45599034e-03  
    32       7   8.97777628e-04  
    32       8   3.57476034e-04  
    32       9   9.67461812e-04  
    32      10   1.30007791e-03  
    32      11   3.68278270e-03  
    32      12   1.92062328e-03  
    32      13   6.92292015e-05  
    32      14   7.72374769e-04  
    32      15   1.43008153e-03  
    32      16   2.36025692e-03  
    32      17   2.62383454e-03  
    32      18   8.03123179e-03  
    32      19   1.83085956e-03  
    32      20   6.65825276e-04  
    32      21   7.14597044e-04  
    32      22   1.11903756e-02  
    32      23   1.51803212e-03  
    32      24   6.19603714e-04  
    32      25   2.26151953e-04  
    32      26   3.09722588e-04  
    32      27   3.43989356e-03  
    32      28   1.53264404e-03  
    32      29   1.41873125e-04  
    32      30   6.53812441e-04  
    32      31   1.65691188e-03  
    32      32   1.92498042e-03  
    32      33   5.89679301e-03  
    32      34   1.79550461e-03  
    32      35   4.06147798e-04  
    32      36   5.10588162e-04  
    32      37   4.24083581e-03  
    32      38   1.53628873e-03  
    32      39   3.10549669e-04  
    32      40   5.25520281e-04  
    32      41   2.44198699e-03  
    32      42   1.61546874e-03  
    32      43   6.66009785e-04  
    32      44   9.08281402e-04  
    32      45   1.10559556e-03  
    32      46   4.64220419e-03  
    32      47   1.61248509e-03  
    32      48   3.16562817e-04  
    32      49   5.42616332e-04  
    32      50   2.36779444e-03  
    32      51   1.59648276e-03  
    32      52   7.35509397e-04  
    32      53   9.12307842e-04  
    32      54   1.07488808e-03  
    32      55   5.27062342e-03  
    32      56   1.55478764e-03  
    32      57   4.00988165e-04  
    32      58   1.01204943e-03  
    32      59   7.74709837e-04  
    32      60   8.09467553e-04  
    32      61   1.41078950e-03  
    32      62   2.26267871e-03  
    32      63   2.23331989e-03  
    32      64   3.63603584e-04  
    32      65   5.07809390e-04  
    32      66   6.91623087e-04  
    32      67   1.64733626e-03  
    32      68   1.86301518e-03  
    32      69   9.58213989e-04  
    32      70   8.15669218e-06  
    32      71   6.68590894e-04  
    32      72   1.35643054e-03  
    32      73   1.99866068e-03  
    32      74   2.75797332e-03  
    32      75   3.09948995e-03  
    32      76   6.69582587e-03  
    32      77   1.89849729e-03  
    32      78   3.97427558e-04  
    32      79   5.07230845e-04  
    32      80   1.12444805e-03  
    32      81   1.83369687e-03  
    32      82   2.34008861e-03  
    32      83   3.65396208e-03  
    32      84   2.45778116e-03  
    32      85   6.90916749e-04  
    32      86   7.92711399e-04  
    32      87   9.99147601e-04  
    32      88   3.61791700e-03  
    32      89   1.54049605e-03  
    32      90   1.79270422e-04  
    32      91   5.59753364e-04  
    32      92   1.59246906e-03  
    32      93   1.63396792e-03  
    32      94   1.23208901e-02  
    32      95   1.37411797e-03  
    32      96   5.59931271e-04  
    32      97   1.98643263e-04  
    32      98   2.86707877e-04  
    32      99   2.71445832e-03  
    32     100   1.34787012e-03  
    33       1   7.38071426e-02  
    33       2   6.06391998e-04  
    33       3   6.80565200e-04  
    33       4   7.57103353e-03  
    33       5   1.42046943e-03  
    33       6   5.20746049e-04  
    33       7   1.08639129e-03  
    33       8   5.87208226e-04  
    33       9   6.12516627e-04  
    33      10   1.63404835e-02  
    33      11   1.36388315e-03  
    33      12   5.99992765e-04  
    33      13   2.01887767e-04  
    33      14   3.23492253e-04  
    33      15   2.40661905e-03  
    33      16   1.41505085e-03  
    33      17   2.82819926e-04  
    33      18   7.64139738e-04  
    33      19   1.13187127e-03  
    33      20   2.65885318e-03  
    33      21   1.78562262e-03  
    33      22   6.85082614e-04  
    33      23   8.30845534e-04  
    33      24   1.00562935e-03  
    33      25   4.35952503e-03  
    33      26   1.48693418e-03  
    33      27   3.11293998e-04  
    33      28   4.74177424e-04  
    33      29   2.52001216e-03  
    33      30   1.43581270e-03  
    33      31   2.09866573e-04  
    33      32   7.23897514e-04  
    33      33   1.13801665e-03  
    33      34   2.06968972e-03  
    33      35   2.02366465e-03  
    33      36   1.68661249e-05  
    33      37   6.32420273e-04  
    33      38   1.28896177e-03  
    33      39   1.88313092e-03  
    33      40   2.64765886e-03  
    33      41   2.83049269e-03  
    33      42   1.16698814e-03  
    33      43   3.83119354e-05  
    33      44   6.31464840e-04  
    33      45   1.30007614e-03  
    33      46   1.85130700e-03  
    33      47   2.73145491e-03  
    33      48   2.56723388e-03  
    33      49   9.33839114e-03  
    33      50   1.11167653e-03  
    33      51   6.80673429e-04  
    33      52   3.59094698e-04  
    33      53   8.24039912e-04  
    33      54   1.03787302e-03  
    33      55   1.34667281e-03  
    33      56   3.82755408e-03  
    33      57   1.22244145e-03  
    33      58   3.28711686e-04  
    33      59   3.99259679e-04  
    33      60   4.02911422e-03  
    33      61   1.27614349e-03  
    33      62   3.24131444e-04  
    33      63   4.21735741e-04  
    33      64   1.11863128e-03  
    33      65   1.51810268e-03  
    33      66   2.82637461e-03  
    33      67   1.65060208e-03  
    33      68   2.42504356e-04  
    33      69   6.75528757e-04  
    33      70   1.03807968e-03  
    33      71   2.30434582e-03  
    33      72   1.67956975e-03  
    33      73   1.00933481e-03  
    33      74   8.18117930e-04  
    33      75   8.59717773e-04  
    33      76   1.26239310e-02  
    33      77   1.22191681e-03  
    33      78   5.26679475e-04  
    33      79   2.58225811e-04  
    33      80   2.40596792e-05  
    33      81   5.27226019e-04  
    33      82   1.20455475e-03  
    33      83   1.63040838e-03  
    33      84   2.82270073e-03  
    33      85   1.96753425e-03  
    33      86   7.91145998e-04  
    33      87   7.54956900e-04  
    33      88   8.62727436e-04  
    33      89   5.27572359e-03  
    33      90   1.27412385e-03  
    33      91   3.85578221e-04  
    33      92   3.69381196e-04  
    33      93   6.77814650e-04  
    33      94   1.49610163e-03  
    33      95   1.62458997e-03  
    33      96   1.02369270e-03  
    33      97   3.97891733e-04  
    33      98   7.23147302e-04  
    33      99   9.27715765e-04  
    33     100   3.12013070e-03  
    34       1   6.54301478e-02  
    34       2   3.31152851e-03  
    34       3   1.44470857e-03  
    34       4   1.38095436e-04  
    34       5   5.36280802e-04  
    34       6   1.40440039e-03  
    34       7   1.56333465e-03  
    34       8   6.41504553e-03  
    34       9   1.38014615e-03  
    34      10   4.31722050e-04  
    34      11   3.23031638e-04  
    34      12   1.17994840e-03  
    34      13   1.05854746e-03  
    34      14   8.71789463e-04  
    34      15   2.19683547e-03  
    34      16   1.00359785e-03  
    34      17   7.82858708e-04  
    34      18   5.81612479e-04  
    34      19   8.23146611e-04  
    34      20   9.13959444e-04  
    34      21   6.32138263e-03  
    34      22   1.25584662e-03  
    34      23   4.31291546e-04  
    34      24   2.72492143e-04  
    34      25   4.13338851e-04  
    34      26   9.16100665e-04  
    34      27   9.63989238e-04  
    34      28   1.19028068e-02  
    34      29   1.19453487e-03  
    34      30   5.04860945e-04  
    34      31   1.06299743e-03  
    34      32   6.48178301e-04  
    34      33   5.86836388e-04  
    34      34   8.33505025e-04  
    34      35   2.47020826e-03  
    34      36   1.41310306e-03  
    34      37   1.90455383e-04  
    34      38   6.28951999e-04  
    34      39   9.92535801e-04  
    34      40   2.08886906e-03  
    34      41   1.62478822e-03  
    34      42   1.40603171e-03  
    34      43   8.17932607e-04  
    34      44   7.62885017e-04  
    34      45   7.27617392e-03  
    34      46   1.06274082e-03  
    34      47   6.26168585e-04  
    34      48   2.43785853e-04  
    34      49   7.09061469e-04  
    34      50   9.65045908e-04  
    34      51   2.62836199e-03  
    34      52   1.41309811e-03  
    34      53   5.45439660e-05  
    34      54   5.68728866e-04  
    34      55   1.05125580e-03  
    34      56   1.74221621e-03  
    34      57   1.92556490e-03  
    34      58   6.20028617e-03  
    34      59   1.33499045e-03  
    34      60   3.84960626e-04  
    34      61   8.44864715e-04  
    34      62   4.69574322e-04  
    34      63   3.63178673e-04  
    34      64   7.08907469e-04  
    34      65   1.19732359e-03  
    34      66   1.72009077e-03  
    34      67   2.27044622e-03  
    34      68   2.70640601e-03  
    34      69   3.79512617e-03  
    34      70   2.36116188e-03  
    34      71   3.41577147e-04  
    34      72   5.93217073e-04  
    34      73   8.59867608e-04  
    34      74   2.21608934e-03  
    34      75   1.38021067e-03  
    34      76   3.42932209e-04  
    34      77   6.27765120e-04  
    34      78   8.57105991e-04  
    34      79   2.44978980e-03  
    34      80   1.32104721e-03  
    34      81   9.00053597e-05  
    34      82   5.76888511e-04  
    34      83   8.97170950e-04  
    34      84   1.94283219e-03  
    34      85   1.47750187e-03  
    34      86   1.17094604e-03  
    34      87   7.47767314e-04  
    34      88   7.19104291e-04  
    34      89   5.52691080e-04  
    34      90   7.35976660e-04  
    34      91   8.06988950e-04  
    34      92   3.22691272e-03  
    34      93   1.19303904e-03  
    34      94   2.20023012e-04  
    34      95   3.95072383e-04  
    34      96   1.66115238e-03  
    34      97   1.17726543e-03  
    34      98   7.29342954e-04  
    34      99   7.02782060e-04  
    34     100   7.56222299e-04  
    35       1   5.79993004e-02  
    35       2   2.54023324e-03  
    35       3   5.32392248e-04  
    35       4   4.91430194e-04  
    35       5   6.26122152e-03  
    35       6   1.02089914e-03  
    35       7   6.01430669e-04  
    35       8   2.30547811e-04  
    35       9   6.71933045e-04  
    35      10   9.16804133e-04  
    35      11   2.48444457e-03  
    35      12   1.35287974e-03  
    35      13   1.03536648e-04  
    35      14   5.59752078e-04  
    35      15   9.62801854e-04  
    35      16   1.76495885e-03  
    35      17   1.66389829e-03  
    35      18   8.19515917e-03  
    35      19   9.45280375e-04  
    35      20   5.72241145e-04  
    35      21   9.13674827e-04  
    35      22   5.74027825e-05  
    35      23   1.02139243e-03  
    35      24   8.36777584e-04  
    35      25   5.29244700e-04  
    35      26   3.65452370e-04  
    35      27   7.08925001e-04  
    35      28   8.33934010e-04  
    35      29   3.85335719e-03  
    35      30   1.15258646e-03  
    35      31   2.86816741e-04  
    35      32   3.34046473e-04  
    35      33   4.01885608e-03  
    35      34   1.04064379e-03  
    35      35   3.23773840e-04  
    35      36   2.72241634e-04  
    35      37   2.14216353e-03  
    35      38   9.37167334e-04  
    35      39   6.46154163e-04  
    35      40   6.07584985e-04  
    35      41   7.33780120e-04  
    35      42   7.63557585e-04  
    35      43   1.27291819e-02  
    35      44   1.02133079e-03  
    35      45   4.48542226e-04  
    35      46   2.57158020e-04  
    35      47   4.90382247e-04  
    35      48   1.27832122e-03  
    35      49   1.28147596e-03  
    35      50   1.28344428e-03  
    35      51   1.28428369e-03  
    35      52   1.28443416e-03  
    35      53   1.28417162e-03  
    35      54   1.28367076e-03  
    35      55   1.28304337e-03  
    35      56   1.28236232e-03  
    35      57   1.28167587e-03  
    35      58   1.28101633e-03  
    35      59   1.28040550e-03  
    35      60   1.28093620e-03  
    35      61   1.28015963e-03  
    35      62   1.27957049e-03  
    35      63   1.44868576e-03  
    35      64   3.76118621e-04  
    35      65   3.11101211e-04  
    35      66   1.84100547e-03  
    35      67   8.87621845e-04  
    35      68   6.32514886e-04  
    35      69   7.08192004e-04  
    35      70   7.27831033e-04  
    35      71   7.16473054e-04  
    35      72   3.08637394e-02  
    35      73   9.30357067e-04  
    35      74   4.76433255e-04  
    35      75   1.66220775e-04  
    35      76   3.84172273e-04  
    35      77   1.12501911e-03  
    35      78   1.15974312e-03  
    35      79   1.52691141e-02  
    35      80   9.61168015e-04  
    35      81   4.28032329e-04  
    35      82   8.91627323e-05  
    35      83   3.36599319e-04  
    35      84   1.07972439e-03  
    35      85   1.11970510e-03  
    35      86   7.74968424e-03  
    35      87   9.95136443e-04  
    35      88   3.89359785e-04  
    35      89   1.66400586e-04  
    35      90   1.13716064e-04  
